Title,Name,IsMp,IsSenator,IsCabinet,IsActive,MpType,MpProvince,MpZone,Images,PartyName,Party,companyType,countDirector,totalValueShare,countCompShare,totalPctShare
นาย,สวัสดิ์ สมัครพงศ์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สวัสดิ์-สมัครพงศ์.jpg,,,[],,,,
พลเอก,สสิน ทองภักดี,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สสิน-ทองภักดี.jpg,,,[],,,,
ดร.,สังศิต พิริยะรังสรรค์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สังศิต-พิริยะรังสรรค์.jpg,,,[],,,,
นาย,สัญชัย จุลมนต์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สัญชัย-จุลมนต์.jpg,,,['K'],1.0,,,
นาย,สาธิต เหล่าสุวรรณ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สาธิต-เหล่าสุวรรณ.jpg,,,[],,,,
นาย,สำราญ ครรชิต,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สำราญ-ครรชิต.jpg,,,"['F', 'F']",2.0,,,
พลเอก,สำเริง ศิวาดารงค์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สำเริง-ศิวาดารงค์.jpg,,,[],,,,
พลเอก,สิงห์ศึก สิงห์ไพร,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สิงห์ศึก-สิงห์ไพร.jpg,,,['H'],1.0,,,
พลอากาศเอก,สุจินต์ แช่มช้อย,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุจินต์-แช่มช้อย.jpg,,,[],,,,
นาย,สุชัย บุตรสาระ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุชัย-บุตรสาระ.jpg,,,['N'],,3678.0,1.0,0.00017043248763100002
นาย,สุธี มากบุญ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุธี-มากบุญ.jpg,,,[],,,,
นาง,สุนี จึงวิโรจน์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุนี-จึงวิโรจน์.jpg,,,[],,,,
นาย,สุรชัย ดนัยตั้งตระกูล,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุรชัย-ดนัยตั้งตระกูล.jpg,,,"['R', 'C', 'L', 'G', 'L', 'K', 'G', 'G', 'G', 'G', 'H', 'C']",11.0,1694476.0,1.0,0.078519238692831
พลเอก,สุรเชษฐ์ ชัยวงศ์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุรเชษฐ์-ชัยวงศ์.jpg,,,[],,,,
ดร.,สุรเดช จิรัฐิติเจริญ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุรเดช-จิรัฐิติเจริญ.jpg,,,[],,,,
พลเอก,สุรพงษ์ สุวรรณอัตถ์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุรพงษ์-สุวรรณอัตถ์.jpg,,,"['G', 'C']",2.0,,,
พลเอก,สุรศักดิ์ กาญจนรัตน์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุรศักดิ์-กาญจนรัตน์.jpg,,,['J'],1.0,,,
นาย,สุรสิทธิ์ ตรีทอง,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุรสิทธิ์-ตรีทอง.jpg,,,['F'],1.0,,,
นาย,สุวพันธ์ุ ตันยุวรรธนะ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุวพันธ์ุ-ตันยุวรรธนะ.jpg,,,[],,,,
นาย,สุวรรณ เลิศปัญญาโรจน์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุวรรณ-เลิศปัญญาโรจน์.jpg,,,"['G', 'F', 'L', 'L', 'L', 'L', 'G']",7.0,,,
นาง,สุวรรณี สิริเวชชะพันธ์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุวรรณี-สิริเวชชะพันธ์.jpg,,,['G'],1.0,,,
นาย,เสรี สุวรรณภานนท์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เสรี-สุวรรณภานนท์.jpg,,,"['M', 'L', 'L', 'L', 'M']",1.0,2589170.0,4.0,0.11997789124562301
พลเอก,อกนิษฐ์ หมื่นสวัสดิ์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อกนิษฐ์-หมื่นสวัสดิ์.jpg,,,['C'],1.0,,,
พลอากาศเอก,อดิศักดิ์ กลั่นเสนาะ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อดิศักดิ์-กลั่นเสนาะ.jpg,,,[],,,,
พลตำรวจเอก,อดุลย์ แสงสิงแก้ว,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อดุลย์-แสงสิงแก้ว.jpg,,,"['K', 'F']",2.0,,,
พลเอก,อนันตพร กาญจนรัตน์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อนันตพร-กาญจนรัตน์.jpg,,,[],,,,
นาย,อนุมัติ อาหมัด,False,True,False,False,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อนุมัติ-อาหมัด.jpg,,,"['G', 'G', 'H', 'H', 'G', 'G', 'G', 'C', 'G', 'G']",6.0,118579162.0,4.0,5.494763882801515
นาย,อนุศาสน์ สุวรรณมงคล,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อนุศาสน์-สุวรรณมงคล.jpg,,,"['G', 'G', 'L', 'G', 'M', 'I', 'G', 'L', 'G', 'G']",1.0,21884536.0,9.0,1.014093504933603
นาย,อนุศักดิ์ คงมาลัย,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อนุศักดิ์-คงมาลัย.jpg,,,"['Q', 'G', 'Q', 'G', 'G', 'G', 'I', 'G', 'G', 'Q', 'G', 'L', 'G', 'F', 'G']",8.0,846684.0,7.0,0.039233947895043
นาง,อภิรดี ตันตราภรณ์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อภิรดี-ตันตราภรณ์.jpg,,,[],,,,
พลเอก,อภิรัชต์ คงสมพงษ์,False,True,False,False,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อภิรัชต์-คงสมพงษ์.jpg,,,"['L', 'L', 'K', 'L', 'M', 'G', 'F', 'N', 'G', 'L']",10.0,,,
นาย,อมร นิลเปรม,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อมร-นิลเปรม.jpg,,,[],,,,
นาย,ออน กาจกระโทก,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/ออน-กาจกระโทก.jpg,,,[],,,,
พลเอก,อักษรา เกิดผล,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อักษรา-เกิดผล.jpg,,,[],,,,
นาย,อับดุลฮาลิม มินซาร์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อับดุลฮาลิม-มินซาร์.jpg,,,[],,,,
พลเอก,อาชาไนย ศรีสุข,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อาชาไนย-ศรีสุข.jpg,,,[],,,,
พลโท,อำพน ชูประทุม,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อำพน-ชูประทุม.jpg,,,[],,,,
นาย,อำพล จินดาวัฒนะ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อำพล-จินดาวัฒนะ.jpg,,,[],,,,
พลเรือเอก,อิทธิคมน์ ภมรสูต,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อิทธิคมน์-ภมรสูต.jpg,,,[],,,,
นาย,อุปกิต ปาจรียางกูร,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อุปกิต-ปาจรียางกูร.jpg,,,"['L', 'I', 'C', 'F', 'L', 'G', 'F', 'H', 'C', 'M', 'L']",10.0,2042697.0,1.0,0.09465522870794901
นายแพทย์,อุดม คชินทร,False,True,False,False,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อุดม-คชินทร.jpg,,,"['M', 'G', 'N']",2.0,0.0,1.0,0.0
นาย,อุดม วรัญญูรัฐ,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อุดม-วรัญญูรัฐ.jpg,,,['G'],1.0,,,
พลเอก,อุดมชัย ธรรมสาโรรัชต์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อุดมชัย-ธรรมสาโรรัชต์.jpg,,,[],,,,
พลเอก,อู้ด เบื้องบน,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อู้ด-เบื้องบน.jpg,,,[],,,,
พลตรี,โอสถ ภาวิไล,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/โอสถ-ภาวิไล.jpg,,,"['C', 'F']",2.0,,,
นาย,อภิชาติ โตดิลกเวชช์,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อภิชาติ-โตดิลกเวชช์.jpg,,,[],,,,
พลอากาศเอก,มานัต วงษ์วาทย์,False,True,False,False,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/มานัต-วงษ์วาทย์.jpg,,,['J'],1.0,,,
พันตำรวจเอก,ทวี สอดส่อง,True,False,False,True,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/ทวี-สอดส่อง.jpg,ประชาชาติ,,['N'],1.0,,,
นาย,เผดิมชัย สะสมทรัพย์,True,False,False,True,แบ่งเขต,นครปฐม,5.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เผดิมชัย-สะสมทรัพย์.jpg,ชาติไทยพัฒนา,,['M'],1.0,,,
นาย,สวาป เผ่าประทาน,True,False,False,True,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สวาป-เผ่าประทาน.jpg,ภูมิใจไทย,,"['G', 'F', 'F', 'G']",4.0,,,
นาย,มานพ คีรีภูวดล,True,False,False,True,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/มานพ-คีรีภูวดล.jpg,ก้าวไกล,,[],,,,
นาย,สมศักดิ์ คุณเงิน,True,False,False,True,แบ่งเขต,ขอนแก่น,7.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สมศักดิ์-คุณเงิน.jpg,พลังประชารัฐ,,"['G', 'M', 'A', 'C', 'L', 'H', 'D']",6.0,0.0,1.0,0.0
นางสาว,พิมพ์รพี พันธุ์วิชาติกุล,True,False,False,True,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/พิมพ์รพี-พันธุ์วิชาติกุล.jpg,ประชาธิปัตย์,,"['M', 'S']",2.0,,,
นาย,เพชรภูมิ อาภรณ์รัตน์,True,False,False,True,แบ่งเขต,กำแพงเพชร,2.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/เพชรภูมิ-อาภรณ์รัตน์.jpg,พลังประชารัฐ,,[],,,,
นาย,ยุทธนา โพธสุธน,True,False,False,True,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/ยุทธนา-โพธสุธน.jpg,พลังประชารัฐ,,['I'],,48644.0,1.0,0.002254083177911
นาย,สุชาติ โชคชัยวัฒนากร,True,False,False,True,บัญชีรายชื่อ,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สุชาติ-โชคชัยวัฒนากร.jpg,ภูมิใจไทย,,[],,,,
นาย,วัฒนา สิทธิวัง,True,False,False,False,แบ่งเขต,ลำปาง,4.0,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/วัฒนา-สิทธิวัง.jpg,รวมไทยสร้างชาติ,,[],,,,
นาย,จัตุรงค์ เสริมสุข,False,True,False,True,,,,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/จัตุรงค์-เสริมสุข.jpg,,,[],,,,
