,Name,Number,Birthdate,Education,ExOccupation,Party,Province,Zone,Image,PastMP,PastGovernment,PastOpposition
4360,อัศวิน สาครจันทร์,3,,,,รวมไทยสร้างชาติ,ระยอง,2,,False,False,False
4361,ธนกร สุขเจริญ,4,,,,ไทยภักดี,ระยอง,2,,False,False,False
4362,กฤช ศิลปชัย,5,,,,ก้าวไกล,ระยอง,2,/yourcandidates/candidates/ก้าวไกล/กฤช-ศิลปชัย.webp,False,False,False
4363,ภีมเดช อมรสุคนธ์,6,,ปริญญาตรี,,เพื่อไทย,ระยอง,2,/yourcandidates/candidates/เพื่อไทย/ภีมเดช-อมรสุคนธ์.webp,False,False,False
4364,สาธิต ปิตุเตชะ,7,1967-02-02,ปริญญาเอก,สมาชิกสภาผู้แทนราษฎร,ประชาธิปัตย์,ระยอง,2,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/สาธิต-ปิตุเตชะ.jpg,True,True,False
4365,เรืองชัย สมบัติภูธร,8,,,,แรงงานสร้างชาติ,ระยอง,2,,False,False,False
4366,นฤพล พงษ์ประเทศ,9,,,,พลังประชารัฐ,ระยอง,2,,False,False,False
4367,โสภณ ก้องเสนาะ,10,,,,คลองไทย,ระยอง,2,,False,False,False
4368,ทวิช ชูบัว,1,,,,เสรีรวมไทย,พัทลุง,2,,False,False,False
4369,ธนากร บุญสนิท,2,,,,ชาติพัฒนากล้า,พัทลุง,2,,False,False,False
4370,ปิยะกาญจน์ สุพรรณชนะบุรี,3,,,,ประชาธิปัตย์,พัทลุง,2,,False,False,False
4371,วรท เทอดวีระพงศ์,4,,,,ภูมิใจไทย,พัทลุง,2,/yourcandidates/candidates/ภูมิใจไทย/วรท_เทอดวีระพงศ์.webp,False,False,False
4372,สุทธิบัตร สัตบุตร,5,,,,ไทยภักดี,พัทลุง,2,,False,False,False
4373,สุพจน์ ดำแก้ว,6,,,,ไทยสร้างไทย,พัทลุง,2,,False,False,False
4374,นิติศักดิ์ ธรรมเพชร,7,,,,รวมไทยสร้างชาติ,พัทลุง,2,,False,False,False
4375,พลกฤษณ์ คล้ายวิตภัทร,8,,,,พลังประชารัฐ,พัทลุง,2,,False,False,False
4376,พีระ พูลสง,9,,,,ก้าวไกล,พัทลุง,2,/yourcandidates/candidates/ก้าวไกล/พีระ-พูลสง.webp,False,False,False
4377,ณิชชา แก้วนุ้ย,10,,ปริญญาโท,,เพื่อไทย,พัทลุง,2,/yourcandidates/candidates/เพื่อไทย/ณิชชา-แก้วนุ้ย.webp,False,False,False
4378,อมรชัย ปิ่นเจริญ,1,,,,ประชาธิปัตย์,ฉะเชิงเทรา,2,,False,False,False
4379,นพรัตน์ มุริกะ,2,,,,ก้าวไกล,ฉะเชิงเทรา,2,/yourcandidates/candidates/ก้าวไกล/นพรัตน์-มุริกะ.webp,False,False,False
4380,พงศ์ศรัณย์ อัศวชัยโสภณ,3,,ปริญญาโท,,เพื่อไทย,ฉะเชิงเทรา,2,/yourcandidates/candidates/เพื่อไทย/พงศ์ศรัณย์-อัศวชัยโสภณ.webp,False,False,False
4381,อรรถกร ศิริลัทธยากร,4,1984-08-07,ปริญญาโท,สมาชิกสภาผู้แทนราษฎร,พลังประชารัฐ,ฉะเชิงเทรา,2,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อรรถกร-ศิริลัทธยากร.jpg,True,True,False
4382,รุ้งณภา สิงห์เทศ,5,,,,ภูมิใจไทย,ฉะเชิงเทรา,2,/yourcandidates/candidates/ภูมิใจไทย/รุ้งณภา_สิงห์เทศ.webp,False,False,False
4383,ไพบูลย์ พิศาลยุทนาพงษ์,6,,,,เสรีรวมไทย,ฉะเชิงเทรา,2,,False,False,False
4384,ฐาปกรณ์ เกิดพิทักษ์,7,,,,รวมไทยสร้างชาติ,ฉะเชิงเทรา,2,,False,False,False
4385,พัชรี มะลูลีม,8,,,,พลังปวงชนไทย,ฉะเชิงเทรา,2,,False,False,False
4386,นุชชา วิไชยยา,9,,,,คลองไทย,ฉะเชิงเทรา,2,,False,False,False
4387,ชนนพัฒฐ์ นาคสั้ว,1,,,,พลังประชารัฐ,สงขลา,4,,False,False,False
4388,สุนิตย์ แก้วจินดา,2,,,,ก้าวไกล,สงขลา,4,/yourcandidates/candidates/ก้าวไกล/สุนิตย์-แก้วจินดา.webp,False,False,False
4389,อรุณ สวัสดี,3,1962-02-18,ปริญญาตรี,เกษตรกร,รวมไทยสร้างชาติ,สงขลา,4,https://sheets.wevis.info/download/noco/They-Work-For-Us/People/Images/อรุณ-สวัสดี.jpg,True,True,False
4390,อมรเทพ สังข์น้อย,4,,,,เสรีรวมไทย,สงขลา,4,,False,False,False
4391,สมศักดิ์ แสงประดับ,5,,ปริญญาโท,,เพื่อไทย,สงขลา,4,/yourcandidates/candidates/เพื่อไทย/สมศักดิ์-แสงประดับ.webp,False,False,False
4392,ชัยวุฒิ ผ่องแผ้ว,6,,,,ประชาธิปัตย์,สงขลา,4,,False,False,False
4393,ไกรธนู แกล้วทนงค์,7,,,,ภูมิใจไทย,สงขลา,4,/yourcandidates/candidates/ภูมิใจไทย/ว่าที่ร้อยตรีไกรธนู_แกล้วทนงค์.webp,False,False,False
4394,สวัสดิ์ ช้างสาร,8,,,,ไทยสร้างไทย,สงขลา,4,,False,False,False
4395,ธนาคาร แซ่หมัก,9,,,,พลังสังคมใหม่,สงขลา,4,,False,False,False
4396,วาสนา ปูทองจันทร์,10,,,,ไทยศรีวิไลย์,สงขลา,4,,False,False,False
4397,นรเศรษฐ แก้วมาตร,1,,,,ภูมิใจไทย,อุดรธานี,2,/yourcandidates/candidates/ภูมิใจไทย/นรเศรษฐ_แก้วมาตร.webp,False,False,False
4398,ภูษณิศา มหาวรากร,2,,,,ก้าวไกล,อุดรธานี,2,/yourcandidates/candidates/ก้าวไกล/ภูษณิศา -มหาวรากร.webp,False,False,False
4399,ชัยกาล กันตรง,3,,,,รวมแผ่นดิน,อุดรธานี,2,,False,False,False
4400,องอาจ วิเศษ,4,,,,รวมไทยสร้างชาติ,อุดรธานี,2,,False,False,False
4401,พิทักษ์ ทะไกรราช,5,,,,ชาติพัฒนากล้า,อุดรธานี,2,,False,False,False
4402,ภาคภูมิ พันธุ์แก้วทอง,6,,,,เพื่อชาติไทย,อุดรธานี,2,,False,False,False
4403,ราณี นิวงศ์ษา,7,,,,ประชาธิปัตย์,อุดรธานี,2,,False,False,False
4404,จิตรา หยงเตี้ย,8,,,,ไทยภักดี,อุดรธานี,2,,False,False,False
4405,วิหาญ แสนพลี,9,,,,ไทยรวมไทย,อุดรธานี,2,,False,False,False
4406,ชัยยงค์ ถียัง,10,,,,ไทยศรีวิไลย์,อุดรธานี,2,,False,False,False
4407,หทัยรัตน์ เพชรพนมพร,11,,ปริญญาเอก,,เพื่อไทย,อุดรธานี,2,/yourcandidates/candidates/เพื่อไทย/หทัยรัตน์-เพชรพนมพร.webp,False,False,False
4408,กีรติกานต์ พิมานเมฆินทร์,12,,,,เสรีรวมไทย,อุดรธานี,2,,False,False,False
4409,ชัยฤทธิ์ เขาวงศ์ทอง,13,,,,พลังประชารัฐ,อุดรธานี,2,,False,False,False
4410,ภูมิพันธ์ บุญมาตุ่น,14,,,,ไทยสร้างไทย,อุดรธานี,2,,False,False,False
4411,สิทธิภาคย์ บุตรจรัญ,15,,,,พลังปวงชนไทย,อุดรธานี,2,,False,False,False
4412,บุญธรรม หงษาวงษ์,16,,,,แนวทางใหม่,อุดรธานี,2,,False,False,False
4413,ยศวัตน์ ศรีลารักษ์,17,,,,ไทยสมาร์ท,อุดรธานี,2,,False,False,False
4414,สมคิด สินไธสง,1,,,,พลังประชารัฐ,บุรีรัมย์,5,,False,False,False
4415,เล็ง พยุงแสนกุล,2,,ปริญญาโท,,เพื่อไทย,บุรีรัมย์,5,/yourcandidates/candidates/เพื่อไทย/เล็ง-พยุงแสนกุล.webp,False,False,False
