จังหวัด,อำเภอ,ตำบล,เขตเลือกตั้ง,index,เทศบาล,เขตเลือกตั้ง
ระยอง,เมืองระยอง,เนินพระ,2,ระยองเมืองระยองเนินพระ,,2
ระยอง,เมืองระยอง,บ้านแลง,1,ระยองเมืองระยองบ้านแลง,,1
ระยอง,เมืองระยอง,ปากน้ำ,2,ระยองเมืองระยองปากน้ำ,,2
ระยอง,เมืองระยอง,เพ,2,ระยองเมืองระยองเพ,,2
ระยอง,เมืองระยอง,มาบตาพุด,1,ระยองเมืองระยองมาบตาพุด,เทศบาลเมืองมาบตาพุด,1
ระยอง,เมืองระยอง,สำนักทอง,2,ระยองเมืองระยองสำนักทอง,,2
ระยอง,เมืองระยอง,ห้วยโป่ง,2,ระยองเมืองระยองห้วยโป่ง,,1
ระยอง,เมืองระยอง,ทับมา,1,ระยองเมืองระยองทับมา,เทศบาลเมืองมาบตาพุด,1
ระยอง,เมืองระยอง,เนินพระ,1,ระยองเมืองระยองเนินพระ,เทศบาลเมืองมาบตาพุด,1
ระยอง,เมืองระยอง,เนินพระ,1,ระยองเมืองระยองเนินพระ,เทศบาลเมืองระยอง,1
ระยอง,นิคมพัฒนา,มาบข่า,1,ระยองนิคมพัฒนามาบข่า,เทศบาลเมืองมาบตาพุด,1
ระยอง,วังจันทร์,ชุมแสง,4,ระยองวังจันทร์ชุมแสง,,4
ระยอง,วังจันทร์,ป่ายุบใน,4,ระยองวังจันทร์ป่ายุบใน,,4
ระยอง,วังจันทร์,พลงตาเอี่ยม,4,ระยองวังจันทร์พลงตาเอี่ยม,,4
ระยอง,วังจันทร์,วังจันทร์,4,ระยองวังจันทร์วังจันทร์,,4
ราชบุรี,จอมบึง,แก้มอ้น,3,ราชบุรีจอมบึงแก้มอ้น,,3
ราชบุรี,จอมบึง,จอมบึง,3,ราชบุรีจอมบึงจอมบึง,,3
ราชบุรี,จอมบึง,ด่านทับตะโก,3,ราชบุรีจอมบึงด่านทับตะโก,,3
ราชบุรี,จอมบึง,เบิกไพร,3,ราชบุรีจอมบึงเบิกไพร,,3
ราชบุรี,จอมบึง,ปากช่อง,3,ราชบุรีจอมบึงปากช่อง,,3
ราชบุรี,จอมบึง,รางบัว,3,ราชบุรีจอมบึงรางบัว,,3
ราชบุรี,ดำเนินสะดวก,ขุนพิทักษ์,5,ราชบุรีดำเนินสะดวกขุนพิทักษ์,,5
ราชบุรี,ดำเนินสะดวก,ดอนกรวย,5,ราชบุรีดำเนินสะดวกดอนกรวย,,5
ราชบุรี,ดำเนินสะดวก,ดอนคลัง,5,ราชบุรีดำเนินสะดวกดอนคลัง,,5
ราชบุรี,ดำเนินสะดวก,ดอนไผ่,5,ราชบุรีดำเนินสะดวกดอนไผ่,,5
ราชบุรี,ดำเนินสะดวก,ดำเนินสะดวก,5,ราชบุรีดำเนินสะดวกดำเนินสะดวก,,5
ราชบุรี,ดำเนินสะดวก,ตาหลวง,5,ราชบุรีดำเนินสะดวกตาหลวง,,5
ราชบุรี,ดำเนินสะดวก,ท่านัด,5,ราชบุรีดำเนินสะดวกท่านัด,,5
ราชบุรี,ดำเนินสะดวก,บัวงาม,5,ราชบุรีดำเนินสะดวกบัวงาม,,5
ราชบุรี,ดำเนินสะดวก,บ้านไร่,5,ราชบุรีดำเนินสะดวกบ้านไร่,,5
ราชบุรี,ดำเนินสะดวก,ประสาทสิทธิ์,5,ราชบุรีดำเนินสะดวกประสาทสิทธิ์,,5
ราชบุรี,ดำเนินสะดวก,แพงพวย,5,ราชบุรีดำเนินสะดวกแพงพวย,,5
ราชบุรี,ดำเนินสะดวก,ศรีสุราษฎร์,5,ราชบุรีดำเนินสะดวกศรีสุราษฎร์,,5
ราชบุรี,ดำเนินสะดวก,สี่หมื่น,5,ราชบุรีดำเนินสะดวกสี่หมื่น,,5
ราชบุรี,บางแพ,ดอนคา,5,ราชบุรีบางแพดอนคา,,5
ราชบุรี,บางแพ,ดอนใหญ่,5,ราชบุรีบางแพดอนใหญ่,,5
ราชบุรี,บางแพ,บางแพ,5,ราชบุรีบางแพบางแพ,,5
ราชบุรี,บางแพ,โพหัก,5,ราชบุรีบางแพโพหัก,,5
ราชบุรี,บางแพ,วังเย็น,5,ราชบุรีบางแพวังเย็น,,5
ราชบุรี,บางแพ,วัดแก้ว,5,ราชบุรีบางแพวัดแก้ว,,5
ราชบุรี,บางแพ,หัวโพ,5,ราชบุรีบางแพหัวโพ,,5
ราชบุรี,บ้านคา,บ้านคา,2,ราชบุรีบ้านคาบ้านคา,,2
ราชบุรี,บ้านคา,บ้านบึง,2,ราชบุรีบ้านคาบ้านบึง,,2
ราชบุรี,บ้านคา,หนองพันจันทร์,2,ราชบุรีบ้านคาหนองพันจันทร์,,2
ราชบุรี,บ้านโป่ง,กรับใหญ่,4,ราชบุรีบ้านโป่งกรับใหญ่,,4
ราชบุรี,บ้านโป่ง,เขาขลุง,4,ราชบุรีบ้านโป่งเขาขลุง,,4
ราชบุรี,บ้านโป่ง,คุ้งพยอม,4,ราชบุรีบ้านโป่งคุ้งพยอม,,4
ราชบุรี,บ้านโป่ง,ดอนกระเบื้อง,4,ราชบุรีบ้านโป่งดอนกระเบื้อง,,4
ราชบุรี,บ้านโป่ง,ท่าผา,4,ราชบุรีบ้านโป่งท่าผา,,4
ราชบุรี,บ้านโป่ง,นครชุมน์,4,ราชบุรีบ้านโป่งนครชุมน์,,4
ราชบุรี,บ้านโป่ง,บ้านโป่ง,4,ราชบุรีบ้านโป่งบ้านโป่ง,,4
ราชบุรี,บ้านโป่ง,บ้านม่วง,4,ราชบุรีบ้านโป่งบ้านม่วง,,4
ราชบุรี,บ้านโป่ง,เบิกไพร,4,ราชบุรีบ้านโป่งเบิกไพร,,4
ราชบุรี,บ้านโป่ง,ปากแรต,4,ราชบุรีบ้านโป่งปากแรต,,4
ราชบุรี,บ้านโป่ง,ลาดบัวขาว,4,ราชบุรีบ้านโป่งลาดบัวขาว,,4
ราชบุรี,บ้านโป่ง,สวนกล้วย,4,ราชบุรีบ้านโป่งสวนกล้วย,,4
ราชบุรี,บ้านโป่ง,หนองกบ,4,ราชบุรีบ้านโป่งหนองกบ,,4
ราชบุรี,บ้านโป่ง,หนองปลาหมอ,4,ราชบุรีบ้านโป่งหนองปลาหมอ,,4
ราชบุรี,บ้านโป่ง,หนองอ้อ,4,ราชบุรีบ้านโป่งหนองอ้อ,,4
ราชบุรี,ปากท่อ,ดอนทราย,2,ราชบุรีปากท่อดอนทราย,,2
ราชบุรี,ปากท่อ,ทุ่งหลวง,2,ราชบุรีปากท่อทุ่งหลวง,,2
ราชบุรี,ปากท่อ,บ่อกระดาน,2,ราชบุรีปากท่อบ่อกระดาน,,2
ราชบุรี,ปากท่อ,ปากท่อ,2,ราชบุรีปากท่อปากท่อ,,2
ราชบุรี,ปากท่อ,ป่าไก่,2,ราชบุรีปากท่อป่าไก่,,2
ราชบุรี,ปากท่อ,ยางหัก,2,ราชบุรีปากท่อยางหัก,,2
ราชบุรี,ปากท่อ,วังมะนาว,2,ราชบุรีปากท่อวังมะนาว,,2
ราชบุรี,ปากท่อ,วัดยางงาม,2,ราชบุรีปากท่อวัดยางงาม,,2
ราชบุรี,ปากท่อ,วันดาว,2,ราชบุรีปากท่อวันดาว,,2
ราชบุรี,ปากท่อ,หนองกระทุ่ม,2,ราชบุรีปากท่อหนองกระทุ่ม,,2
ราชบุรี,ปากท่อ,ห้วยยางโทน,2,ราชบุรีปากท่อห้วยยางโทน,,2
